id_posto,nome,latitude,longitude,endereco,cidade,estado,tipo_conector,potencia_kw,rede,preco_recarga,status_operacional,is_publico,fonte_dados
osm_13768795530,Eletroposto Independente,-29.8627203,-51.1804084,Rodovia BR-116,Esteio,RS,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13784743672,Eletroposto Independente,-29.6365259,-51.0105514,Avenida 20 de Setembro,Sapiranga,RS,Não Informado,Não Informada,Independente,yes,Ativo,True,OpenStreetMap
osm_13785644140,Posto Ceará 1,-3.7867066,-38.6978344,Rodovia Presidente Juscelino Kubitschek,Caucaia,CE,Não Informado,Não Informada,Independente,yes,Ativo,True,OpenStreetMap
osm_13806990820,BMW,-18.9265466,-48.2590541,Avenida João Naves de Ávila,Uberlândia,MG,Não Informado,Não Informada,BMW,Não Informado,Ativo,True,OpenStreetMap
osm_13846858158,Eletroposto Independente,-23.1169779,-47.218282,Alameda Filtros Mann,Indaiatuba,SP,Não Informado,Não Informada,Independente,no,Ativo,True,OpenStreetMap
osm_13852199227,Eletroposto Independente,-25.5305846,-49.0864145,Rua Vanderlei Moreno,São José dos Pinhais,PR,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13852199228,Eletroposto Independente,-25.5306081,-49.0863326,Rua Vanderlei Moreno,São José dos Pinhais,PR,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13858896779,Eletroposto Independente,-17.8023379,-50.9226822,Rua Nizo Jaime de Gusmão,Rio Verde,GO,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13863616366,Eletroposto Independente,-15.8830555,-47.8216895,Ciclovia Estrada Parque Contorno,Jardim Botânico,DF,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13927611655,Elétrica Area,-23.5334013,-47.4656809,Avenida Professora Izoraida Marques Peres,Sorocaba,SP,Não Informado,Não Informada,Elétrica Area,no,Ativo,True,OpenStreetMap
osm_13927611656,Eletroposto Independente,-23.5396613,-47.467284,Rua Antonio Perez Hernandez,Sorocaba,SP,Não Informado,Não Informada,Independente,yes,Ativo,True,OpenStreetMap
osm_13927611657,Volvo,-23.4813792,-47.4209347,Avenida Engenheiro Carlos Reinaldo Mendes,Sorocaba,SP,Não Informado,Não Informada,Volvo,no,Ativo,True,OpenStreetMap
osm_13927611658,Padaria Real,-23.4809832,-47.420404,"Avenida Engenheiro Carlos Reinaldo Mendes, 2650",Sorocaba,SP,Não Informado,Não Informada,Independente,no,Ativo,True,OpenStreetMap
osm_13927611671,Hospital Doutor Miguel Soeiro,-23.5321068,-47.4961012,Rua Antonia Dias Petri,Sorocaba,SP,Não Informado,Não Informada,Independente,no,Ativo,True,OpenStreetMap
osm_13974291807,Eletroposto Independente,-12.9968048,-38.4440207,Avenida Octávio Mangabeira,Salvador,BA,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_13974293919,Eletroposto Independente,-12.981747,-38.449861,Avenida Tancredo Neves,Salvador,BA,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_371432992,Go Eletric,-23.5684088,-46.6117302,"Avenida Dom Pedro I, 360",São Paulo,SP,Não Informado,Não Informada,Go Electric,yes,Ativo,True,OpenStreetMap
osm_684814865,Enel,-22.7996977,-42.9823641,Rua Gil Vicente,Santa Luzia,RJ,Não Informado,Não Informada,Enel X,Não Informado,Ativo,True,OpenStreetMap
osm_804451196,Posto BR São Lucas,-3.0923667,-59.987901,"Avenida Cosme Ferreira, 130",Manaus,AM,Não Informado,Não Informada,Petrobras,no,Ativo,True,OpenStreetMap
osm_908604269,Go Electric,-23.4826403,-47.4394111,Avenida Pereira da Silva,Sorocaba,SP,Não Informado,Não Informada,Go Electric,yes,Ativo,True,OpenStreetMap
osm_909127223,Enel,-23.5485132,-46.7359186,"Avenida Marechal Mário Guedes, 292",São Paulo,SP,Não Informado,Não Informada,Enel X,Não Informado,Ativo,True,OpenStreetMap
osm_1023718704,Eletroposto Independente,-8.0376808,-34.8988211,Avenida Santos Dumont,Recife,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_1045130108,UFSC,-27.6020001,-48.5202856,Rua Engenheiro Agrônomo Andrey Cristian Ferreira,Florianópolis,SC,Não Informado,Não Informada,UFSC,Não Informado,Ativo,True,OpenStreetMap
osm_1045130109,Fundação CERTI,-27.6020949,-48.5190258,Rua Engenheiro Agrônomo Andrey Cristian Ferreira,Florianópolis,SC,Não Informado,Não Informada,Fundação CERTI,Não Informado,Ativo,True,OpenStreetMap
osm_1049788965,Eletroposto Fiep,-25.446158,-49.2446513,Rua Alberto Twardowski,Curitiba,PR,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_1049788966,Eletroposto Fiep - Lactec,-25.4477217,-49.2431776,Rua Professor Luiz Carlos Pereira da Silva,Curitiba,PR,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_1049788967,Eletroposto Fiep - Lactec,-25.4469438,-49.2429192,Avenida Prefeito Lothário Meissner,Curitiba,PR,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_1189724320,Eletroposto Independente,-2.4954529,-44.2618898,Ciclovia Parque do Rangedor,São Luís,MA,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_1247733767,Eletroposto Eletric Mobility Brasil,-12.8942304,-38.4447411,Via Regional,Salvador,BA,Não Informado,Não Informada,Eletric Mobility Brasil,Não Informado,Ativo,True,OpenStreetMap
osm_1249452241,Eletroposto Independente,-25.4184557,-50.7609033,BR-277,Irati,PR,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_1306587187,Eletroposto Independente,-25.4292255,-49.2797971,"Rua Visconde de Nacar, 716",Curitiba,PR,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_1329773740,EvoltBR,-23.6189051,-46.602188,Rua Vergueiro,São Paulo,SP,Não Informado,Não Informada,EvoltBR,yes,Ativo,True,OpenStreetMap
osm_1340138202,Eletroposto,-20.5026955,-54.6143561,Rua UFMS,Campo Grande,MS,Não Informado,Não Informada,UFMS,no,Ativo,True,OpenStreetMap
osm_1349984736,BR Properties,-23.6083194,-46.6964068,Rua Hans Oersted,São Paulo,SP,Type 2,Não Informada,Petrobras,Não Informado,Ativo,True,OpenStreetMap
osm_1364932977,Eletroposto Independente,-23.4691413,-46.4091543,Rodovia Ayrton Senna,Guarulhos,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_1373715702,Eletroposto Volvo,-5.5870973,-36.9497804,Avenida Poeta Renato Caldas,Assu,RN,Não Informado,Não Informada,Volvo,no,Ativo,True,OpenStreetMap
osm_1375420516,Eletroposto Independente,-19.959278,-44.1915799,Via Monte Carmo Shopping,Betim,MG,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_1415079809,Eletroposto Independente,-23.5737453,-46.642004,Avenida Bernardino de Campos,São Paulo,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_1443051940,Eletroposto Independente,-9.3921314,-40.5250173,Avenida José Santana,Petrolina,PE,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_1455794765,Eletroposto,-30.4078417,-51.4539657,Rodovia General Bento Gonçalves,Barra do Ribeiro,RS,Não Informado,generator,Independente,yes,Ativo,True,OpenStreetMap
osm_1499999686,Eletroposto Marzagão Caldas Novas | LOGI CHARGE,-17.9831712,-48.6375505,GO-139,Setor central,GO,Não Informado,Não Informada,Independente,yes,Ativo,True,OpenStreetMap
osm_1508000372,Eletroposto FastEV Charging Station,-23.2284616,-45.9127376,Avenida Cassiano Ricardo,São José dos Campos,SP,Não Informado,Não Informada,FastEV,Não Informado,Ativo,True,OpenStreetMap
osm_1510270560,Eletroposto Evvo - Rodoferroviária,-25.4361001,-49.2548858,Avenida Presidente Affonso Camargo,Curitiba,PR,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,OpenStreetMap
osm_1512166535,Eletroposto Rapidin Eletroposto,-3.7368436,-38.5075326,"Avenida Barão de Studart, 1480",Fortaleza,CE,Não Informado,Não Informada,Rapidin Eletroposto,Não Informado,Ativo,True,OpenStreetMap
osm_1529278429,Eletroposto ChargeOn,-20.8330157,-49.3553198,Avenida Doutor Hubert Richard Pontes,São José do Rio Preto,SP,Não Informado,Não Informada,ChargeOn,yes,Ativo,True,OpenStreetMap
gplaces_ChIJG5NPUWNXzpQRAgplS29YEZI,Estação de recarga da Tupi,-23.5375817,-46.6740357,"R. Dr. Franco da Rocha, 664",São Paulo,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJ41iQeyP_zpQRIk2NrECcstQ,Estação de recarga da Posto Nações Unidas - Altino,-23.5236381,-46.762786,"Av. das Nações Unidas, 648",Osasco,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJUQF-FZxezpQRr0Iw_9KJkHs,Estação de recarga da EZVolt,-23.5600478,-46.5674649,"R. Oiti, 72",São Paulo,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJvZ12EABfzpQR1Yn5_hxgd74,Estação de recarga da Voltta,-23.522921399999998,-46.565748899999996,"R. Sd. Francisco Franco, 48",São Paulo,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJ2zFVsrJQzpQRLTJczvoL9XQ,Estação de recarga da Shell Recharge,-23.6026277,-46.6806615,Av. dos Bandeirantes,São Paulo,SP,Não Informado,Não Informada,Shell Recharge,Não Informado,Ativo,True,Google Places
gplaces_ChIJP51KG5tYzpQRqHdpGDr37i4,Estação de recarga da Estapar,-23.5120051,-46.6204706,"Av. Zaki Narchi, 500",São Paulo,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJUUzeiSpazpQRJcAR0-G-XxY,Estação de recarga da Tupi,-23.5870768,-46.6343235,"Rua Vergueiro, 2962",São Paulo,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJfb5F-H9XzpQRvFNmol8Rm4A,Estação de recarga da Tupi,-23.5609419,-46.6710375,"R. Oscar Freire, 1206",São Paulo,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJcxnovrNbzpQR-x3D46Q_1ds,Estação de recarga da Simpar,-23.609483899999997,-46.628495,"Av. Prof. Abraão de Morais, 888",São Paulo,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJZUEFXjtZzpQR6ABfl7u0Thw,Estação de recarga de veículos elétricos,-23.5422002,-46.665271600000004,"Av. Pacaembu, 1866",São Paulo,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJfY_3Q0hczpQR69tpKYb9dkQ,Estação de recarga de veículos elétricos,-23.580355599999997,-46.571594,"R. Isabel Garcia, 89",São Paulo,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJj8eYVNBZzpQRTAtRvYvkK18,Estação de carregamento de veículos elétricos,-23.5667579,-46.6505009,"Av. Paulista, 777",São Paulo,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJrX5P-CxWzpQR0ESRWTnTHR8,Estação de recarga da Shell Recharge,-23.543350399999998,-46.711683199999996,Av. São Gualter,São Paulo,SP,Não Informado,Não Informada,Shell Recharge,Não Informado,Ativo,True,Google Places
gplaces_ChIJB6G9J3hXzpQRaqt0t5jXT_4,Estação de recarga da MCA Eletric,-23.565648499999998,-46.6801926,"Av. Rebouças, 2083",São Paulo,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJt1_dWwBDzpQRYE1wGfyVwSU,Estação de recarga da Shell Recharge,-23.638562099999998,-46.533565800000005,"Av. dos Estados, 3885",Santo André,SP,Não Informado,Não Informada,Shell Recharge,Não Informado,Ativo,True,Google Places
gplaces_ChIJx6gT5chZzpQRMdy7Hf2WWy4,Estação de recarga da EZVolt,-23.5627247,-46.654342299999996,"Av. Paulista, 1374",São Paulo,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJ3a9RB1X4zpQRXrQa01hdO1Y,Estação de recarga de veículos elétricos,-23.4990129,-46.7071434,"Av. Gen. Edgar Facó, 783",São Paulo,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJfTzfXqlbzpQRxEjN0caciLE,Estação de recarga da Shell Recharge,-23.6180146,-46.6269395,"Rua Ribeiro Lacerda,Rod. dos Imigrantes, 940",São Paulo,SP,Não Informado,Não Informada,Shell Recharge,Não Informado,Ativo,True,Google Places
gplaces_ChIJpU9a3cVYzpQRf5JiuRSPihY,Estação de recarga da Paris,-23.523979699999998,-46.6042121,"Av. Pres. Castelo Branco, 3756",São Paulo,SP,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJzxPnxVZ5mQARM_0eOO1w3rs,Estação de recarga da EZVolt,-22.8572823,-43.247989,"Av. Brasil, 6355",Rio de Janeiro,RJ,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJewSXROF_mQARuWZkCoXUVxw,Estação de recarga da Rede JB,-22.9555589,-43.1899363,"R. Mena Barreto, 122",Rio de Janeiro,RJ,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJ76nPEQCbmQAR3_3PdwKqIYk,Estação de recarga de veículos elétricos,-22.813754199999998,-43.0736649,"BR-101, km 313",São Gonçalo,RJ,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJK9wzFrDbmwARgaOrkvn1zSQ,Estação de recarga da EZvolt,-23.0005444,-43.376547099999996,"Av. das Américas, 6161",Rio de Janeiro,RJ,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJNedpFP9-mQARD4COBWaVBww,Estação de recarga da EZvolt,-22.9108339,-43.2168499,"Av. Osvaldo Aranha, 11",Rio de Janeiro,RJ,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJH0SlnPZ_mQARZ_Nqdt41DXM,Estação de recarga da Shell Recharge,-22.9494951,-43.177791299999996,"Av. Reporter Nestor Moreira, 41",Rio de Janeiro,RJ,Não Informado,Não Informada,Shell Recharge,Não Informado,Ativo,True,Google Places
gplaces_ChIJcTIFQQCPmQARrQTh50QOsJc,Estação de recarga de veículos elétricos,-22.8708903,-43.0044134,3,São Gonçalo,RJ,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJX7xVy-9-mQARYJG6R2TeXvE,Estação de recarga da EZVolt,-22.8988315,-43.223058699999996,"R. São Luiz Gonzaga, 362",Rio de Janeiro,RJ,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJ3YuIIAB7mQARU1d53FjdtlY,Estação de carregamento para veículos elétricos,-22.845237299999997,-43.2639256,"R. Angélica Mota, 250",Rio de Janeiro,RJ,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJmQJMVuhkmQARG4R5V4fjw3E,Estação de recarga da Shell Recharge,-22.8024098,-43.351085999999995,"Rod. Pres. Dutra, 1997",São João de Meriti,RJ,Não Informado,Não Informada,Shell Recharge,Não Informado,Ativo,True,Google Places
gplaces_ChIJQ9ZGIwh_mQARoD77DXXXSek,Estação de recarga da Zletric,-22.9427861,-43.18154570000001,"Praia de Botafogo, 242",Rio de Janeiro,RJ,Não Informado,Não Informada,Zletric,Não Informado,Ativo,True,Google Places
gplaces_ChIJX1kQHA9_mQARg9hQLrsJLaA,Estação de recarga da Vibra,-22.911055899999997,-43.2016042,"Rua Correia Vasques, 250",Rio de Janeiro,RJ,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJk4EqAId_mQARAAKypLPffKY,Estação de recarga da Tupi,-22.932623200000002,-43.1771375,"R. do Catete, 359",Rio de Janeiro,RJ,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJHZp7IQDdmwARNDdLqB7UGbM,Estação de recarga de veículos elétricos,-23.004391599999998,-43.430094,"Av. das Américas, 12700",Rio de Janeiro,RJ,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJxy-UV29_mQART185UH5AyFo,Estação de recarga da EZVolt,-22.9093374,-43.18449450000001,"Av. República do Chile, 330",Rio de Janeiro,RJ,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJvaxPYACDmQARdXucDGCaDCc,Estação de recarga de veículos elétricos,-22.896840899999997,-43.123706999999996,"Rua Quinze de Novembro, 8",Niterói,RJ,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJex44vOd_mQARyJFNVgP6Wrc,Estação de carregamento para veículos elétricos,-22.9207659,-43.2279853,"R. Almirante Cochrane, 148",Rio de Janeiro,RJ,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJyUac9WF_mQARtrFXGx4k5Pg,Estação de recarga da EZVolt,-22.9115503,-43.1758074,"Pç. Mahatma Gandhi, s/n, Centro, Rio de Janeiro, RJ, Cep: 20021-280",Rio de Janeiro,RJ,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJh7i9CF9mmQARMmGQPNa8vyA,Estação de recarga da BYD,-22.762805099999998,-43.4285839,"Av. Carlos Marques Rollo, 951",Nova Iguaçu,RJ,Não Informado,Não Informada,BYD,Não Informado,Ativo,True,Google Places
gplaces_ChIJs9G9YG3VmwARUTJYEYT1THA,Eletroposto Posto Lagoa,-22.9727317,-43.2035293,"Av. Epitácio Pessoa, S/N",Rio de Janeiro,RJ,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJJbLyYXyXpgARHN6KojTB0D4,Estação de recarga da EZVolt,-19.938751099999998,-43.94743390000001,"Av. Prudente de Morais, 303",Belo Horizonte,MG,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJmzmFaQCRpgARhLoFGZAKgsw,Estação de recarga da EletroBidu,-19.871803999999997,-43.9799143,"R. Des. Paula Mota, 31",Belo Horizonte,MG,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJFcqEM4iQpgARankZ4dYB8qU,Estação de recarga da BYD,-19.868626300000003,-43.9554262,"AV. PRESIDENTE ANTONIO CARLOS. 4620, LOJA 1",Belo Horizonte,MG,Não Informado,Não Informada,BYD,Não Informado,Ativo,True,Google Places
gplaces_ChIJZXI5-tGZpgARVVKNWREKUeY,Estação de recarga da BYD,-19.944381099999998,-43.9345966,"Av. Nossa Sra. do Carmo, 506",Belo Horizonte,MG,Não Informado,Não Informada,BYD,Não Informado,Ativo,True,Google Places
gplaces_ChIJXfRdBACjpgARcTtD1_WRFPc,Estação de recarga da Shell Recharge,-19.9861511,-43.9399905,"Rod. Januário Carneiro, 8760",Nova Lima,MG,Não Informado,Não Informada,Shell Recharge,Não Informado,Ativo,True,Google Places
gplaces_ChIJteWK-ESXpgARyDcEHyNkd04,Estação de recarga da Shell Recharge,-19.917534999999997,-43.9555303,"Av. do Contorno, 10325",Belo Horizonte,MG,Não Informado,Não Informada,Shell Recharge,Não Informado,Ativo,True,Google Places
gplaces_ChIJl5Cxv2uapgARJCJb6tMqu6Y,Estação de recarga da Turbo Recarga,-19.8916136,-43.9280736,"Av. Cristiano Machado, 1794",Belo Horizonte,MG,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJKXhtGqqipgAR9A4Y0xOmbKs,Estação de recarga da BYD,-19.9863413,-43.939466599999996,"Rod. Januário Carneiro, 8620",Nova Lima,MG,Não Informado,Não Informada,BYD,Não Informado,Ativo,True,Google Places
gplaces_ChIJUX8lZ8mQpgARy3MWutyyBmw,Estação de recarga da BYD,-19.897024200000004,-43.9662031,Avenida Presidente Carlos Luz,Belo Horizonte,MG,Não Informado,Não Informada,BYD,Não Informado,Ativo,True,Google Places
gplaces_ChIJtajLcr-XpgARjIwmnrPYQTE,Estação de recarga da BYD,-19.957644,-43.9654814,"Av. Barão Homem de Melo, 2421",Belo Horizonte,MG,Não Informado,Não Informada,BYD,Não Informado,Ativo,True,Google Places
gplaces_ChIJZfSy1cWQpgARKZWe8zqsBXs,Estação de recarga da Tupi,-19.890002,-43.967572399999995,Estacionamento,Belo Horizonte,MG,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJtdUA65uXpgARxBA4XOYLBIw,Estação de carregamento para veículos elétricos,-19.9652471,-43.960968699999995,"Av. Barão Homem de Melo, 3400",Belo Horizonte,MG,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJcdFkqsa_pgARCS_aNR-7p-8,Estação de recarga da Shell Recharge,-19.9585705,-44.0720854,Km 482,Betim,MG,Não Informado,Não Informada,Shell Recharge,Não Informado,Ativo,True,Google Places
gplaces_ChIJZZYHEACRpgAR1QZLt6ny4tA,Estação de recarga de veículos elétricos,-19.891487899999998,-43.9779246,"Rua Professor José Vieira de Mendonça, 45",Belo Horizonte,MG,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJVf4LI8SXpgARQJ4xk0JgYoU,Estação de carregamento para veículos elétricos,-19.9195895,-43.956945600000005,"Av. do Contorno, 10147",Belo Horizonte,MG,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJNc9HAjuRpgARyq4vWkSMdgo,Estação de recarga da Porto Seguro - Grecar Centro Automotivo,-19.881822,-43.993342999999996,"Av. Pres. Tancredo Neves, 3885",Belo Horizonte,MG,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
gplaces_ChIJCe0mMeCZpgARR3kuDJTQ3hg,Estação de recarga da Tupi,-19.926151,-43.942834,"Av. Bias Fortes, 790",Belo Horizonte,MG,Não Informado,Não Informada,Independente,Não Informado,Ativo,True,Google Places
